source_id,target_id,src_profile,tgt_profile,relationship_level,tweet_id
8259,2415,"Feature_Vector: [1.0, 1.0, 0.0, 0.3863934576511383, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4527265727519989, 0.0]",1,tweet_2415_230220
6471,5224,"Feature_Vector: [1.0, 1.0, 0.0, 0.3348200023174286, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4832434356212616, 0.0]",1,tweet_5224_718934
8148,9704,"Feature_Vector: [1.0, 1.0, 0.0, 0.4502934217453003, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3096611201763153, 0.0]",1,tweet_9704_581706
7006,2332,"Feature_Vector: [1.0, 0.0, 1.0, 0.5962151288986206, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6547492742538452, 0.0]",1,tweet_2332_1024884
5434,4711,"Feature_Vector: [1.0, 1.0, 0.0, 0.33191055059432983, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35916757583618164, 0.0]",1,tweet_4711_487645
1031,4685,"Feature_Vector: [1.0, 0.0, 0.0, 0.42251887917518616, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3799353241920471, 0.0]",1,tweet_4685_322715
1550,1550,"Feature_Vector: [1.0, 1.0, 0.0, 0.3944106996059418, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3944106996059418, 0.0]",1,tweet_1550_779188
684,3532,"Feature_Vector: [1.0, 1.0, 0.0, 0.312391459941864, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5156269073486328, 0.0]",1,tweet_3532_310618
1672,10030,"Feature_Vector: [1.0, 1.0, 0.0, 0.3914267420768738, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2887341380119324, 0.0]",3,tweet_10030_1097095
3527,7926,"Feature_Vector: [1.0, 1.0, 0.0, 0.45504137873649597, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3029871881008148, 1.0]",1,tweet_7926_417338
1813,1767,"Feature_Vector: [1.0, 1.0, 0.0, 0.3367275893688202, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.6074380874633789, 0.0]",1,tweet_1767_50339
2302,2302,"Feature_Vector: [1.0, 1.0, 0.0, 0.5559972524642944, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5559972524642944, 0.0]",1,tweet_2302_799417
3529,8711,"Feature_Vector: [1.0, 1.0, 0.0, 0.4416675567626953, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3802030086517334, 0.0]",1,tweet_8711_825453
9976,9976,"Feature_Vector: [1.0, 1.0, 0.0, 0.5263208746910095, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5263208746910095, 0.0]",1,tweet_9976_968821
4658,5152,"Feature_Vector: [1.0, 1.0, 0.0, 0.37966635823249817, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2681761384010315, 1.0]",1,tweet_5152_129709
4457,6903,"Feature_Vector: [1.0, 1.0, 0.0, 0.4762009084224701, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5009790658950806, 0.0]",3,tweet_6903_1161485
2414,8589,"Feature_Vector: [1.0, 1.0, 0.0, 0.38456952571868896, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.42984282970428467, 0.0]",1,tweet_8589_65812
10139,5474,"Feature_Vector: [1.0, 1.0, 0.0, 0.28305232524871826, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.41604334115982056, 0.0]",1,tweet_5474_754055
9583,1745,"Feature_Vector: [1.0, 1.0, 0.0, 0.41671139001846313, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.23373699188232422, 0.0]",1,tweet_1745_953459
8899,8540,"Feature_Vector: [1.0, 1.0, 0.0, 0.24281595647335052, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6127685308456421, 0.0]",1,tweet_8540_741434
6230,5241,"Feature_Vector: [1.0, 1.0, 0.0, 0.3288428485393524, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5940559506416321, 0.0]",1,tweet_5241_716745
4633,559,"Feature_Vector: [1.0, 1.0, 0.0, 0.46397024393081665, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.34300243854522705, 0.0]",1,tweet_559_455790
4132,9053,"Feature_Vector: [1.0, 1.0, 0.0, 0.30703669786453247, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3024599552154541, 0.0]",1,tweet_9053_438354
1647,9965,"Feature_Vector: [1.0, 1.0, 0.0, 0.25690922141075134, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.20668163895606995, 0.0]",3,tweet_9965_1269013
267,1753,"Feature_Vector: [0.0, 0.0, 0.0, 0.3666037917137146, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3738495409488678, 0.0]",1,tweet_1753_298438
1216,9303,"Feature_Vector: [1.0, 1.0, 0.0, 0.24505792558193207, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.16306175291538239, 0.0]",3,tweet_9303_1082528
1681,4135,"Feature_Vector: [1.0, 1.0, 0.0, 0.4343392848968506, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3727174401283264, 0.0]",1,tweet_4135_45527
6627,9989,"Feature_Vector: [1.0, 0.0, 0.0, 0.5107285976409912, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5501816868782043, 0.0]",3,tweet_9989_1364095
6305,6305,"Feature_Vector: [1.0, 1.0, 0.0, 0.31149595975875854, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.31149595975875854, 0.0]",1,tweet_6305_888904
3507,4028,"Feature_Vector: [1.0, 0.0, 0.0, 0.5261502861976624, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.06197875365614891, 0.0]",2,tweet_4028_1311581
1718,7310,"Feature_Vector: [1.0, 1.0, 0.0, 0.2728412449359894, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.28416216373443604, 0.0]",3,tweet_7310_1098191
1804,7396,"Feature_Vector: [1.0, 0.0, 0.0, 0.27008870244026184, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4500423073768616, 0.0]",3,tweet_7396_1273350
2304,3179,"Feature_Vector: [1.0, 1.0, 0.0, 0.38139212131500244, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.7992316484451294, 0.0]",1,tweet_3179_62853
1811,1811,"Feature_Vector: [1.0, 1.0, 0.0, 0.39694780111312866, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.39694780111312866, 0.0]",1,tweet_1811_787335
1914,1914,"Feature_Vector: [0.0, 0.0, 1.0, 0.7615982294082642, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.7615982294082642, 0.0]",1,tweet_1914_789663
1233,6754,"Feature_Vector: [1.0, 1.0, 0.0, 0.33031678199768066, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.3433884084224701, 0.0]",2,tweet_6754_1258013
8154,5705,"Feature_Vector: [1.0, 1.0, 0.0, 0.35462769865989685, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.44831234216690063, 0.0]",1,tweet_5705_734829
8954,2611,"Feature_Vector: [1.0, 1.0, 0.0, 0.30679193139076233, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3750326335430145, 0.0]",1,tweet_2611_248712
7204,9177,"Feature_Vector: [1.0, 1.0, 0.0, 0.24357321858406067, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4350508451461792, 0.0]",1,tweet_9177_1026060
4026,2842,"Feature_Vector: [1.0, 1.0, 0.0, 0.3362930715084076, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.15641696751117706, 0.0]",1,tweet_2842_694657
9984,9688,"Feature_Vector: [1.0, 1.0, 0.0, 0.37309733033180237, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.34453070163726807, 0.0]",1,tweet_9688_280211
2543,8366,"Feature_Vector: [1.0, 1.0, 0.0, 0.3634590804576874, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.6133937239646912, 0.0]",1,tweet_8366_679897
7622,4921,"Feature_Vector: [1.0, 1.0, 0.0, 0.4539681077003479, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.6478599309921265, 0.0]",1,tweet_4921_913055
9583,4588,"Feature_Vector: [1.0, 1.0, 0.0, 0.41671139001846313, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.14470288157463074, 0.0]",1,tweet_4588_266960
5259,8049,"Feature_Vector: [1.0, 1.0, 0.0, 0.0, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.42939794063568115, 0.0]",3,tweet_8049_1344478
383,6240,"Feature_Vector: [1.0, 0.0, 0.0, 0.40179452300071716, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4895900785923004, 0.0]",2,tweet_6240_1230157
2354,7975,"Feature_Vector: [1.0, 1.0, 0.0, 0.3170776963233948, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3992805480957031, 0.0]",1,tweet_7975_64070
5674,311,"Feature_Vector: [1.0, 1.0, 0.0, 0.36819544434547424, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.742438018321991, 0.0]",1,tweet_311_711013
3736,3736,"Feature_Vector: [0.0, 0.0, 0.0, 0.6534807682037354, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.6534807682037354, 0.0]",1,tweet_3736_832739
652,461,"Feature_Vector: [1.0, 0.0, 1.0, 0.6229747533798218, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.24432046711444855, 0.0]",1,tweet_461_16217
1664,1984,"Feature_Vector: [1.0, 1.0, 0.0, 0.16611197590827942, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.7161551713943481, 0.0]",1,tweet_1984_781912
541,137,"Feature_Vector: [0.0, 0.0, 0.0, 0.4258257746696472, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4085656404495239, 0.0]",1,tweet_137_13022
8686,1488,"Feature_Vector: [1.0, 1.0, 0.0, 0.38722485303878784, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.44871020317077637, 0.0]",1,tweet_1488_240918
2119,5983,"Feature_Vector: [0.0, 0.0, 0.0, 0.34817954897880554, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.4430868923664093, 0.0]",2,tweet_5983_1282457
2302,2302,"Feature_Vector: [1.0, 1.0, 0.0, 0.5559972524642944, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5559972524642944, 0.0]",1,tweet_2302_798024
1703,4458,"Feature_Vector: [1.0, 1.0, 0.0, 0.4051101505756378, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3815227150917053, 0.0]",2,tweet_4458_1270772
4991,8867,"Feature_Vector: [0.0, 0.0, 0.0, 0.30350956320762634, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.6081048250198364, 0.0]",1,tweet_8867_140888
7236,3340,"Feature_Vector: [1.0, 1.0, 0.0, 0.2159947007894516, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5463641285896301, 0.0]",1,tweet_3340_726655
7133,2470,"Feature_Vector: [1.0, 1.0, 0.0, 0.42413529753685, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4678705930709839, 0.0]",1,tweet_2470_546843
1057,1057,"Feature_Vector: [1.0, 1.0, 0.0, 0.400177925825119, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.400177925825119, 0.0]",1,tweet_1057_770092
2936,3541,"Feature_Vector: [1.0, 1.0, 0.0, 0.3307996392250061, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35818982124328613, 0.0]",3,tweet_3541_1127195
8674,8867,"Feature_Vector: [1.0, 1.0, 0.0, 0.3706205487251282, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.6081048250198364, 0.0]",1,tweet_8867_598973
9906,7876,"Feature_Vector: [1.0, 1.0, 0.0, 0.39508140087127686, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.437930703163147, 0.0]",1,tweet_7876_646979
5859,5859,"Feature_Vector: [0.0, 0.0, 0.0, 0.5518944263458252, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5518944263458252, 0.0]",1,tweet_5859_876225
4217,643,"Feature_Vector: [1.0, 1.0, 0.0, 0.4209521412849426, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.6559633016586304, 0.0]",1,tweet_643_440855
1384,2986,"Feature_Vector: [1.0, 1.0, 0.0, 0.36827796697616577, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.39299169182777405, 0.0]",3,tweet_2986_1088337
8954,2557,"Feature_Vector: [1.0, 1.0, 0.0, 0.30679193139076233, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3674471080303192, 0.0]",1,tweet_2557_609631
170,5108,"Feature_Vector: [1.0, 1.0, 0.0, 0.25322863459587097, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3247130513191223, 0.0]",3,tweet_5108_1222736
4814,6408,"Feature_Vector: [1.0, 1.0, 0.0, 0.3377286493778229, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.48257309198379517, 0.0]",3,tweet_6408_1168897
2938,7483,"Feature_Vector: [1.0, 1.0, 0.0, 0.467088907957077, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4630553722381592, 0.0]",4,tweet_7483_1127292
2739,4033,"Feature_Vector: [1.0, 1.0, 0.0, 0.28267747163772583, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.7227817177772522, 0.0]",1,tweet_4033_388322
541,6039,"Feature_Vector: [0.0, 0.0, 0.0, 0.4258257746696472, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4729684293270111, 0.0]",4,tweet_6039_1063610
1759,5417,"Feature_Vector: [1.0, 1.0, 0.0, 0.4628397524356842, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.8675563335418701, 0.0]",1,tweet_5417_352304
4438,9571,"Feature_Vector: [1.0, 1.0, 0.0, 0.21720798313617706, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4219483733177185, 0.0]",1,tweet_9571_698719
283,283,"Feature_Vector: [1.0, 1.0, 0.0, 0.43742451071739197, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.43742451071739197, 0.0]",1,tweet_283_759841
1443,4667,"Feature_Vector: [1.0, 0.0, 0.0, 0.30895739793777466, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.32044973969459534, 0.0]",2,tweet_4667_1263558
765,9452,"Feature_Vector: [1.0, 1.0, 0.0, 0.4310755431652069, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4355536699295044, 0.0]",3,tweet_9452_1069949
3808,6755,"Feature_Vector: [1.0, 0.0, 1.0, 0.5767660737037659, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.42942583560943604, 0.0]",2,tweet_6755_1317529
1733,1948,"Feature_Vector: [1.0, 1.0, 0.0, 0.35346007347106934, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.17438268661499023, 0.0]",3,tweet_1948_1271514
5348,8394,"Feature_Vector: [1.0, 1.0, 0.0, 0.4007374346256256, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3523772060871124, 0.0]",3,tweet_8394_1179314
435,5754,"Feature_Vector: [1.0, 1.0, 0.0, 0.3339173197746277, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5259338617324829, 0.0]",2,tweet_5754_1231469
7769,6046,"Feature_Vector: [1.0, 0.0, 0.0, 0.6097517609596252, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5971161723136902, 0.0]",1,tweet_6046_567633
3274,7319,"Feature_Vector: [1.0, 1.0, 0.0, 0.2779734432697296, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35993775725364685, 0.0]",1,tweet_7319_408810
1001,6408,"Feature_Vector: [1.0, 1.0, 0.0, 0.2834247052669525, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.48257309198379517, 0.0]",1,tweet_6408_322187
349,349,"Feature_Vector: [1.0, 0.0, 0.0, 0.4486308693885803, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4486308693885803, 0.0]",1,tweet_349_760782
4975,6211,"Feature_Vector: [1.0, 1.0, 0.0, 0.25129419565200806, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4037632346153259, 0.0]",2,tweet_6211_1339307
1890,3680,"Feature_Vector: [1.0, 1.0, 0.0, 0.3523772060871124, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3595539927482605, 0.0]",1,tweet_3680_357335
7271,9850,"Feature_Vector: [1.0, 0.0, 0.0, 0.6524412035942078, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5803412199020386, 0.0]",3,tweet_9850_1371073
9287,9287,"Feature_Vector: [1.0, 1.0, 0.0, 0.43819403648376465, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.43819403648376465, 0.0]",1,tweet_9287_945566
5797,9135,"Feature_Vector: [1.0, 1.0, 0.0, 0.3247130513191223, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.34076395630836487, 0.0]",1,tweet_9135_497859
3043,4450,"Feature_Vector: [1.0, 1.0, 0.0, 0.47009843587875366, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4428674578666687, 0.0]",3,tweet_4450_1130144
782,7699,"Feature_Vector: [1.0, 1.0, 0.0, 0.3621871769428253, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3373017907142639, 0.0]",2,tweet_7699_1243531
9160,3487,"Feature_Vector: [0.0, 0.0, 0.0, 0.3374444246292114, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6530749797821045, 0.0]",1,tweet_3487_1038304
8434,7635,"Feature_Vector: [0.0, 0.0, 1.0, 0.5108802318572998, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.40119946002960205, 0.0]",1,tweet_7635_233251
9634,9519,"Feature_Vector: [1.0, 1.0, 0.0, 0.3876360058784485, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4670172929763794, 0.0]",1,tweet_9519_635446
466,605,"Feature_Vector: [1.0, 1.0, 0.0, 0.28267747163772583, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.34758755564689636, 0.0]",3,tweet_605_1060656
9624,9705,"Feature_Vector: [0.0, 0.0, 0.0, 0.4119359254837036, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.6045005321502686, 0.0]",1,tweet_9705_268355
71,8938,"Feature_Vector: [1.0, 1.0, 0.0, 0.4056655466556549, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4468768835067749, 0.0]",1,tweet_8938_2129
9458,1779,"Feature_Vector: [1.0, 1.0, 0.0, 0.25129419565200806, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.43864601850509644, 0.0]",1,tweet_1779_746411
3136,5971,"Feature_Vector: [1.0, 1.0, 0.0, 0.3600333034992218, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2719385623931885, 0.0]",1,tweet_5971_86865
7296,2638,"Feature_Vector: [1.0, 1.0, 0.0, 0.29747888445854187, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4045058488845825, 0.0]",1,tweet_2638_552774
5288,5288,"Feature_Vector: [1.0, 1.0, 0.0, 0.40498119592666626, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.40498119592666626, 0.0]",1,tweet_5288_864817
4313,1166,"Feature_Vector: [1.0, 0.0, 0.0, 0.30479469895362854, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5013701319694519, 0.0]",1,tweet_1166_442792
8236,4521,"Feature_Vector: [1.0, 1.0, 0.0, 0.3590705692768097, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2775631546974182, 0.0]",1,tweet_4521_229728
9299,5761,"Feature_Vector: [1.0, 1.0, 0.0, 0.23098446428775787, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3507128953933716, 0.0]",1,tweet_5761_619535
4395,3736,"Feature_Vector: [1.0, 1.0, 0.0, 0.31768760085105896, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.6534807682037354, 0.0]",1,tweet_3736_846135
3028,8296,"Feature_Vector: [0.0, 0.0, 0.0, 0.4539681077003479, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.8148944973945618, 0.0]",1,tweet_8296_812856
4481,4377,"Feature_Vector: [1.0, 1.0, 0.0, 0.32064196467399597, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.36461499333381653, 0.0]",1,tweet_4377_699431
10003,6507,"Feature_Vector: [1.0, 1.0, 0.0, 0.3003002405166626, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3307996392250061, 0.0]",1,tweet_6507_649804
2355,4953,"Feature_Vector: [1.0, 1.0, 0.0, 0.2859647274017334, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4879035949707031, 0.0]",1,tweet_4953_374058
6578,4175,"Feature_Vector: [1.0, 0.0, 0.0, 0.31349119544029236, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5835127234458923, 0.0]",1,tweet_4175_528724
1716,7723,"Feature_Vector: [1.0, 1.0, 0.0, 0.3727174401283264, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.709007740020752, 0.0]",1,tweet_7723_782810
4403,7831,"Feature_Vector: [1.0, 1.0, 0.0, 0.2472141981124878, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.43074944615364075, 0.0]",1,tweet_7831_846295
999,7471,"Feature_Vector: [1.0, 1.0, 0.0, 0.40705132484436035, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4045925736427307, 0.0]",3,tweet_7471_1076914
3021,5607,"Feature_Vector: [1.0, 1.0, 0.0, 0.3208335340023041, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.41497212648391724, 0.0]",1,tweet_5607_83281
8038,8038,"Feature_Vector: [1.0, 1.0, 0.0, 0.4917384386062622, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4917384386062622, 0.0]",1,tweet_8038_922539
9667,5576,"Feature_Vector: [1.0, 1.0, 0.0, 0.2380456179380417, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35313737392425537, 0.0]",1,tweet_5576_636315
8271,5972,"Feature_Vector: [1.0, 1.0, 0.0, 0.33758673071861267, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.7603167295455933, 0.0]",1,tweet_5972_927466
2762,6711,"Feature_Vector: [0.0, 0.0, 0.0, 0.44869038462638855, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3522677719593048, 0.0]",1,tweet_6711_77061
6853,9590,"Feature_Vector: [1.0, 1.0, 0.0, 0.44064778089523315, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2799813449382782, 0.0]",1,tweet_9590_192642
5163,3639,"Feature_Vector: [1.0, 1.0, 0.0, 0.4239818751811981, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3891374468803406, 0.0]",1,tweet_3639_477366
1252,5241,"Feature_Vector: [1.0, 0.0, 0.0, 0.2250405102968216, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5940559506416321, 0.0]",1,tweet_5241_773667
6024,7714,"Feature_Vector: [1.0, 0.0, 0.0, 0.4011073708534241, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.48234423995018005, 0.0]",3,tweet_7714_1188119
1000,9816,"Feature_Vector: [1.0, 1.0, 0.0, 0.41011902689933777, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.47644394636154175, 0.0]",1,tweet_9816_322154
8936,1650,"Feature_Vector: [1.0, 1.0, 0.0, 0.343771755695343, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4598126709461212, 0.0]",1,tweet_1650_247611
3487,3487,"Feature_Vector: [1.0, 1.0, 1.0, 0.6530749797821045, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6530749797821045, 0.0]",1,tweet_3487_823042
6145,6984,"Feature_Vector: [1.0, 1.0, 0.0, 0.2799813449382782, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.28666993975639343, 0.0]",1,tweet_6984_513077
3820,3797,"Feature_Vector: [1.0, 1.0, 1.0, 0.5129745006561279, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.16900572180747986, 0.0]",1,tweet_3797_106253
3339,2332,"Feature_Vector: [1.0, 0.0, 1.0, 0.7193793654441833, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6547492742538452, 0.0]",1,tweet_2332_412553
2203,4585,"Feature_Vector: [1.0, 1.0, 0.0, 0.3158377408981323, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3819127082824707, 0.0]",1,tweet_4585_367895
7939,1213,"Feature_Vector: [1.0, 1.0, 0.0, 0.2819201946258545, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3689339756965637, 0.0]",1,tweet_1213_221811
7886,7886,"Feature_Vector: [1.0, 1.0, 0.0, 0.39674896001815796, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.39674896001815796, 0.0]",1,tweet_7886_919985
2061,4896,"Feature_Vector: [1.0, 1.0, 0.0, 0.4034987688064575, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.43439042568206787, 0.0]",1,tweet_4896_361969
3380,7787,"Feature_Vector: [1.0, 1.0, 0.0, 0.39065542817115784, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.45477497577667236, 0.0]",1,tweet_7787_94244
6666,9816,"Feature_Vector: [1.0, 1.0, 0.0, 0.4401654899120331, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.47644394636154175, 0.0]",1,tweet_9816_187746
3760,9670,"Feature_Vector: [1.0, 1.0, 0.0, 0.34182843565940857, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.31081485748291016, 0.0]",1,tweet_9670_426195
1398,6026,"Feature_Vector: [1.0, 1.0, 0.0, 0.4219483733177185, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2957157492637634, 0.0]",1,tweet_6026_336048
7838,7838,"Feature_Vector: [0.0, 0.0, 1.0, 0.5069748163223267, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.5069748163223267, 0.0]",1,tweet_7838_1029763
3117,5589,"Feature_Vector: [1.0, 1.0, 0.0, 0.3166674077510834, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3178894519805908, 0.0]",3,tweet_5589_1131595
8119,3790,"Feature_Vector: [1.0, 1.0, 0.0, 0.3907662630081177, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2691405415534973, 0.0]",1,tweet_3790_226172
6152,9068,"Feature_Vector: [1.0, 1.0, 0.0, 0.444364458322525, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.24127022922039032, 0.0]",3,tweet_9068_1190462
10085,9120,"Feature_Vector: [1.0, 1.0, 0.0, 0.29233288764953613, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.46556583046913147, 0.0]",1,tweet_9120_970606
9452,9189,"Feature_Vector: [1.0, 1.0, 0.0, 0.4355536699295044, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35679182410240173, 0.0]",1,tweet_9189_625984
8038,1525,"Feature_Vector: [1.0, 1.0, 0.0, 0.4917384386062622, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.5500404238700867, 0.0]",1,tweet_1525_922560
