source_id,target_id,mediator_ids,full_path,hop_count
1441,1450,"[7700, 643, 10126, 1167]","[1441, 7700, 643, 10126, 1167, 1450]",5
7037,2294,"[7594, 5099, 56, 913]","[7037, 7594, 5099, 56, 913, 2294]",5
6083,5682,"[8217, 8687, 781]","[6083, 8217, 8687, 781, 5682]",4
9565,7926,"[3712, 1800]","[9565, 3712, 1800, 7926]",3
5834,6332,"[9088, 9754, 1984, 5342, 832]","[5834, 9088, 9754, 1984, 5342, 832, 6332]",6
7479,9875,"[8773, 9426, 7700, 9762]","[7479, 8773, 9426, 7700, 9762, 9875]",5
753,1414,"[5835, 5241, 9626]","[753, 5835, 5241, 9626, 1414]",4
5023,8124,"[7955, 7002, 2867, 2847, 2154]","[5023, 7955, 7002, 2867, 2847, 2154, 8124]",6
9884,6266,"[6912, 4118, 399]","[9884, 6912, 4118, 399, 6266]",4
9047,8832,"[1077, 4429, 6905]","[9047, 1077, 4429, 6905, 8832]",4
6828,1135,"[9062, 9873]","[6828, 9062, 9873, 1135]",3
2818,3095,"[6995, 7923, 1741]","[2818, 6995, 7923, 1741, 3095]",4
2179,8296,"[5142, 9291]","[2179, 5142, 9291, 8296]",3
6208,9169,"[8501, 8615, 4368, 5845]","[6208, 8501, 8615, 4368, 5845, 9169]",5
487,9228,"[2126, 5681, 7351]","[487, 2126, 5681, 7351, 9228]",4
10107,9805,"[2893, 5534, 2391]","[10107, 2893, 5534, 2391, 9805]",4
8673,1191,"[5224, 6555]","[8673, 5224, 6555, 1191]",3
2788,10171,"[8313, 8714]","[2788, 8313, 8714, 10171]",3
1555,1369,"[7210, 4830, 2639]","[1555, 7210, 4830, 2639, 1369]",4
4813,2180,"[6429, 6880, 9076]","[4813, 6429, 6880, 9076, 2180]",4
4944,7961,"[8663, 7460]","[4944, 8663, 7460, 7961]",3
906,2391,"[6679, 3632, 644]","[906, 6679, 3632, 644, 2391]",4
8,7722,"[2329, 2974, 6908, 2786, 5139]","[8, 2329, 2974, 6908, 2786, 5139, 7722]",6
1384,4896,"[3703, 2348, 6767, 10083]","[1384, 3703, 2348, 6767, 10083, 4896]",5
436,4335,"[7514, 5241, 1729]","[436, 7514, 5241, 1729, 4335]",4
8326,4319,"[4217, 3785]","[8326, 4217, 3785, 4319]",3
1826,2027,"[9221, 9974, 9843, 5519]","[1826, 9221, 9974, 9843, 5519, 2027]",5
8812,4902,"[6069, 3430, 6165, 5252, 6233]","[8812, 6069, 3430, 6165, 5252, 6233, 4902]",6
4090,2762,"[6558, 8798, 10186, 9493]","[4090, 6558, 8798, 10186, 9493, 2762]",5
4978,1262,"[5851, 8750, 2180, 9377, 9904]","[4978, 5851, 8750, 2180, 9377, 9904, 1262]",6
8876,1528,"[10193, 9984, 3898, 700, 7879]","[8876, 10193, 9984, 3898, 700, 7879, 1528]",6
7815,6284,"[97, 7997, 9081, 9839]","[7815, 97, 7997, 9081, 9839, 6284]",5
9828,3898,"[700, 7879, 6449]","[9828, 700, 7879, 6449, 3898]",4
8785,159,"[10174, 5940, 1729, 5099]","[8785, 10174, 5940, 1729, 5099, 159]",5
3436,9022,"[6923, 8077]","[3436, 6923, 8077, 9022]",3
4703,7319,"[7195, 8623, 10075]","[4703, 7195, 8623, 10075, 7319]",4
4662,9454,"[56, 4985, 8074]","[4662, 56, 4985, 8074, 9454]",4
8420,10011,"[8795, 10193, 96, 2161, 9811]","[8420, 8795, 10193, 96, 2161, 9811, 10011]",6
7830,123,"[8149, 1787, 7585, 8912]","[7830, 8149, 1787, 7585, 8912, 123]",5
7852,6728,"[7923, 8499, 326, 159]","[7852, 7923, 8499, 326, 159, 6728]",5
9926,5176,"[7955, 2524, 4685, 3741, 2027]","[9926, 7955, 2524, 4685, 3741, 2027, 5176]",6
8502,4735,"[8964, 9596, 8134, 7202, 8548]","[8502, 8964, 9596, 8134, 7202, 8548, 4735]",6
3731,9682,"[4717, 7309, 7530, 9428]","[3731, 4717, 7309, 7530, 9428, 9682]",5
1486,9177,"[5294, 6277, 8610, 1236, 3232]","[1486, 5294, 6277, 8610, 1236, 3232, 9177]",6
595,10133,"[106, 3113, 8585, 7533, 9024]","[595, 106, 3113, 8585, 7533, 9024, 10133]",6
7203,8738,"[9775, 4957, 430, 5102, 9526]","[7203, 9775, 4957, 430, 5102, 9526, 8738]",6
2987,1748,"[9744, 3370, 9556, 8674, 8556]","[2987, 9744, 3370, 9556, 8674, 8556, 1748]",6
1948,9142,"[2383, 8164]","[1948, 2383, 8164, 9142]",3
2005,2757,"[5365, 6916, 7024, 8439]","[2005, 5365, 6916, 7024, 8439, 2757]",5
787,9919,"[4749, 9173]","[787, 4749, 9173, 9919]",3
8787,6052,"[9072, 3632, 8480, 7880, 6146]","[8787, 9072, 3632, 8480, 7880, 6146, 6052]",6
9745,9821,"[10133, 4005]","[9745, 10133, 4005, 9821]",3
4454,10179,"[8477, 9139]","[4454, 8477, 9139, 10179]",3
7863,768,"[6767, 9902, 2379, 9685]","[7863, 6767, 9902, 2379, 9685, 768]",5
9462,8581,"[10000, 9446, 9580, 9698]","[9462, 10000, 9446, 9580, 9698, 8581]",5
8211,10196,"[8481, 9333, 10156]","[8211, 8481, 9333, 10156, 10196]",4
7741,10196,"[8772, 10078, 10140]","[7741, 8772, 10078, 10140, 10196]",4
9064,7465,"[461, 6158]","[9064, 461, 6158, 7465]",3
6868,9612,"[8677, 311, 6898, 7881, 7102]","[6868, 8677, 311, 6898, 7881, 7102, 9612]",6
5791,5460,"[6771, 5238]","[5791, 6771, 5238, 5460]",3
9434,8047,"[8446, 8003, 2880, 2601, 8010]","[9434, 8446, 8003, 2880, 2601, 8010, 8047]",6
8269,8437,"[5755, 10165, 9377, 6715, 4535]","[8269, 5755, 10165, 9377, 6715, 4535, 8437]",6
1239,3298,"[6681, 5996]","[1239, 6681, 5996, 3298]",3
6363,960,"[9355, 1494]","[6363, 9355, 1494, 960]",3
5997,6502,"[2235, 5707, 3195]","[5997, 2235, 5707, 3195, 6502]",4
1893,2138,"[5200, 8609, 684, 3825, 1690]","[1893, 5200, 8609, 684, 3825, 1690, 2138]",6
7448,3977,"[9020, 652, 3730, 4665]","[7448, 9020, 652, 3730, 4665, 3977]",5
7428,8940,"[2307, 8085, 8899, 3271]","[7428, 2307, 8085, 8899, 3271, 8940]",5
2136,3962,"[1729, 2918, 2584, 9596]","[2136, 1729, 2918, 2584, 9596, 3962]",5
10005,3023,"[7093, 3848, 6555, 3019, 9468]","[10005, 7093, 3848, 6555, 3019, 9468, 3023]",6
9394,9158,"[4687, 9449, 10154]","[9394, 4687, 9449, 10154, 9158]",4
1684,4233,"[7700, 3487]","[1684, 7700, 3487, 4233]",3
6276,2759,"[9549, 513, 2294]","[6276, 9549, 513, 2294, 2759]",4
5242,7622,"[6475, 5510, 9392, 9121]","[5242, 6475, 5510, 9392, 9121, 7622]",5
7054,4585,"[8250, 7900, 4921, 6196, 3254]","[7054, 8250, 7900, 4921, 6196, 3254, 4585]",6
6553,2162,"[8904, 7386, 1682, 3250, 2235]","[6553, 8904, 7386, 1682, 3250, 2235, 2162]",6
3639,9075,"[6233, 8750]","[3639, 6233, 8750, 9075]",3
3119,3962,"[1843, 8750, 8775]","[3119, 1843, 8750, 8775, 3962]",4
10096,7321,"[3950, 7281, 9382]","[10096, 3950, 7281, 9382, 7321]",4
6565,4779,"[7410, 8673, 7766]","[6565, 7410, 8673, 7766, 4779]",4
6072,4016,"[6599, 8296, 3769, 10064]","[6072, 6599, 8296, 3769, 10064, 4016]",5
3164,9377,"[1914, 2161, 3716, 2180]","[3164, 1914, 2161, 3716, 2180, 9377]",5
3757,3550,"[1319, 4372, 4609, 8115, 9897]","[3757, 1319, 4372, 4609, 8115, 9897, 3550]",6
1686,5663,"[6460, 9824, 3789, 5596]","[1686, 6460, 9824, 3789, 5596, 5663]",5
8322,4565,"[8271, 9828, 2096, 8149]","[8322, 8271, 9828, 2096, 8149, 4565]",5
2236,8263,"[6320, 8125]","[2236, 6320, 8125, 8263]",3
9984,423,"[3976, 8142, 3720]","[9984, 3976, 8142, 3720, 423]",4
8949,643,"[8114, 7293, 898]","[8949, 8114, 7293, 898, 643]",4
221,5564,"[8501, 9018]","[221, 8501, 9018, 5564]",3
3858,3470,"[9301, 3399, 8480, 6883]","[3858, 9301, 3399, 8480, 6883, 3470]",5
7773,10161,"[4476, 6161, 2364]","[7773, 4476, 6161, 2364, 10161]",4
8128,285,"[7700, 2713, 4551]","[8128, 7700, 2713, 4551, 285]",4
6576,3487,"[9744, 77, 4737, 6907, 9782]","[6576, 9744, 77, 4737, 6907, 9782, 3487]",6
7106,4755,"[8271, 3818]","[7106, 8271, 3818, 4755]",3
4405,9744,"[6900, 8867]","[4405, 6900, 8867, 9744]",3
7539,8148,"[6592, 10107, 2640, 6907, 7926]","[7539, 6592, 10107, 2640, 6907, 7926, 8148]",6
6178,9392,"[2030, 4766, 7979]","[6178, 2030, 4766, 7979, 9392]",4
3052,3582,"[5462, 7844, 266]","[3052, 5462, 7844, 266, 3582]",4
6069,6307,"[8473, 3314, 8691, 9940, 704]","[6069, 8473, 3314, 8691, 9940, 704, 6307]",6
1835,8969,"[4171, 8077]","[1835, 4171, 8077, 8969]",3
3898,9988,"[9427, 1832, 8569, 9921]","[3898, 9427, 1832, 8569, 9921, 9988]",5
7235,5417,"[9682, 9446]","[7235, 9682, 9446, 5417]",3
7735,5372,"[2742, 3541, 8847]","[7735, 2742, 3541, 8847, 5372]",4
9594,8207,"[9698, 2312, 7933]","[9594, 9698, 2312, 7933, 8207]",4
9688,2136,"[9065, 9999, 832, 3632, 643]","[9688, 9065, 9999, 832, 3632, 643, 2136]",6
4028,4806,"[5437, 8575, 9966, 10040]","[4028, 5437, 8575, 9966, 10040, 4806]",5
1254,8466,"[5352, 7743, 8684]","[1254, 5352, 7743, 8684, 8466]",4
8523,9047,"[8657, 4092]","[8523, 8657, 4092, 9047]",3
1320,6407,"[2180, 7622, 70]","[1320, 2180, 7622, 70, 6407]",4
369,2096,"[7653, 2543, 3976]","[369, 7653, 2543, 3976, 2096]",4
3584,9885,"[2101, 760, 8104, 5237, 9133]","[3584, 2101, 760, 8104, 5237, 9133, 9885]",6
3461,3912,"[4806, 311, 3153, 5423, 8590]","[3461, 4806, 311, 3153, 5423, 8590, 3912]",6
612,9158,"[7052, 7933, 9580, 9623, 10154]","[612, 7052, 7933, 9580, 9623, 10154, 9158]",6
5491,8038,"[2488, 3250, 9362, 159]","[5491, 2488, 3250, 9362, 159, 8038]",5
5927,1270,"[10026, 4118, 6590, 7653]","[5927, 10026, 4118, 6590, 7653, 1270]",5
5705,7177,"[9332, 9770, 1122, 5917, 6050]","[5705, 9332, 9770, 1122, 5917, 6050, 7177]",6
288,8777,"[2756, 7445, 9365, 3632, 643]","[288, 2756, 7445, 9365, 3632, 643, 8777]",6
7066,8480,"[8922, 9133, 9751, 3632]","[7066, 8922, 9133, 9751, 3632, 8480]",5
574,8119,"[2079, 9048, 2500]","[574, 2079, 9048, 2500, 8119]",4
5809,9850,"[1748, 6069, 9753]","[5809, 1748, 6069, 9753, 9850]",4
4869,5972,"[8556, 64, 4024, 7006]","[4869, 8556, 64, 4024, 7006, 5972]",5
5344,311,"[6701, 8032]","[5344, 6701, 8032, 311]",3
9881,3024,"[8872, 1605, 1502]","[9881, 8872, 1605, 1502, 3024]",4
9112,6810,"[9779, 6325, 2379]","[9112, 9779, 6325, 2379, 6810]",4
8654,4662,"[7979, 3314, 6582, 2332, 960]","[8654, 7979, 3314, 6582, 2332, 960, 4662]",6
328,9758,"[9095, 9757, 8122, 4950, 6836]","[328, 9095, 9757, 8122, 4950, 6836, 9758]",6
2892,9725,"[5077, 8632]","[2892, 5077, 8632, 9725]",3
9263,1748,"[9429, 10058, 3632, 5099]","[9263, 9429, 10058, 3632, 5099, 1748]",5
9360,4573,"[7011, 5576, 6117, 6220, 8847]","[9360, 7011, 5576, 6117, 6220, 8847, 4573]",6
4171,5946,"[5699, 9139, 9409, 10084, 6289]","[4171, 5699, 9139, 9409, 10084, 6289, 5946]",6
9367,9029,"[3714, 4586, 2822]","[9367, 3714, 4586, 2822, 9029]",4
6960,3892,"[8988, 5271, 7100]","[6960, 8988, 5271, 7100, 3892]",4
7159,8787,"[8681, 9999, 652, 2446, 4502]","[7159, 8681, 9999, 652, 2446, 4502, 8787]",6
4970,4335,"[6326, 9339]","[4970, 6326, 9339, 4335]",3
6397,8329,"[9696, 6808]","[6397, 9696, 6808, 8329]",3
8553,4585,"[805, 8973, 2019, 832]","[8553, 805, 8973, 2019, 832, 4585]",5
415,1590,"[2268, 9682, 9407]","[415, 2268, 9682, 9407, 1590]",4
2700,5200,"[8148, 4777]","[2700, 8148, 4777, 5200]",3
2211,7379,"[6488, 8862, 9160, 9427, 3113]","[2211, 6488, 8862, 9160, 9427, 3113, 7379]",6
8565,10058,"[9554, 1858, 8118]","[8565, 9554, 1858, 8118, 10058]",4
88,2488,"[873, 3189, 7432, 8056]","[88, 873, 3189, 7432, 8056, 2488]",5
577,4905,"[1984, 3710]","[577, 1984, 3710, 4905]",3
275,9357,"[1540, 8328, 2619, 4475]","[275, 1540, 8328, 2619, 4475, 9357]",5
9289,6204,"[8386, 1578, 5615, 5887]","[9289, 8386, 1578, 5615, 5887, 6204]",5
10099,6516,"[8296, 10157, 9393, 4210, 6138]","[10099, 8296, 10157, 9393, 4210, 6138, 6516]",6
1478,6720,"[9453, 8660]","[1478, 9453, 8660, 6720]",3
2326,859,"[9779, 6024, 10107, 4953, 3559]","[2326, 9779, 6024, 10107, 4953, 3559, 859]",6
6412,1392,"[6676, 6691]","[6412, 6676, 6691, 1392]",3
6139,5902,"[2020, 9361, 3844]","[6139, 2020, 9361, 3844, 5902]",4
7222,3769,"[3531, 9029]","[7222, 3531, 9029, 3769]",3
10032,8501,"[10088, 738, 8660, 9997, 10167]","[10032, 10088, 738, 8660, 9997, 10167, 8501]",6
4446,5615,"[7054, 9494, 9743, 6716, 3703]","[4446, 7054, 9494, 9743, 6716, 3703, 5615]",6
6347,9807,"[6653, 6978, 9762]","[6347, 6653, 6978, 9762, 9807]",4
5308,7918,"[5886, 6417]","[5308, 5886, 6417, 7918]",3
6841,7185,"[9633, 9935]","[6841, 9633, 9935, 7185]",3
1171,6449,"[9712, 4129, 3800, 9211]","[1171, 9712, 4129, 3800, 9211, 6449]",5
4256,9103,"[9527, 5303, 7228, 207, 7143]","[4256, 9527, 5303, 7228, 207, 7143, 9103]",6
2462,7550,"[7930, 9362, 9454]","[2462, 7930, 9362, 9454, 7550]",4
2970,5133,"[4419, 1969, 9764, 105]","[2970, 4419, 1969, 9764, 105, 5133]",5
2106,6369,"[5486, 5159, 5367]","[2106, 5486, 5159, 5367, 6369]",4
5537,31,"[5925, 7820, 10098, 5417, 7448]","[5537, 5925, 7820, 10098, 5417, 7448, 31]",6
3882,6396,"[4, 3717, 4620]","[3882, 4, 3717, 4620, 6396]",4
3153,3548,"[22, 9141, 2326, 2446, 5990]","[3153, 22, 9141, 2326, 2446, 5990, 3548]",6
2625,9598,"[1424, 8461, 8186]","[2625, 1424, 8461, 8186, 9598]",4
586,2533,"[8969, 9874, 9571, 1570]","[586, 8969, 9874, 9571, 1570, 2533]",5
2287,6683,"[3621, 3877]","[2287, 3621, 3877, 6683]",3
6778,5037,"[9172, 1500, 5613, 3976, 4585]","[6778, 9172, 1500, 5613, 3976, 4585, 5037]",6
3035,6359,"[5594, 5873, 3087, 9514]","[3035, 5594, 5873, 3087, 9514, 6359]",5
8224,9758,"[9071, 9571]","[8224, 9071, 9571, 9758]",3
4126,8773,"[6677, 8640]","[4126, 6677, 8640, 8773]",3
3142,862,"[5238, 8963, 9214, 4866]","[3142, 5238, 8963, 9214, 4866, 862]",5
9543,10066,"[1864, 266, 2373]","[9543, 1864, 266, 2373, 10066]",4
4403,2924,"[8114, 5027, 3277]","[4403, 8114, 5027, 3277, 2924]",4
5823,6997,"[9876, 1464]","[5823, 9876, 1464, 6997]",3
7533,9046,"[8512, 483, 652, 1184, 2054]","[7533, 8512, 483, 652, 1184, 2054, 9046]",6
8237,10196,"[9916, 10102]","[8237, 9916, 10102, 10196]",3
1975,6729,"[7087, 8480, 652, 9511]","[1975, 7087, 8480, 652, 9511, 6729]",5
756,5080,"[7700, 6190, 7983, 3113]","[756, 7700, 6190, 7983, 3113, 5080]",5
7629,2180,"[7877, 8366, 1330]","[7629, 7877, 8366, 1330, 2180]",4
4386,9030,"[6089, 8082, 9079, 1914]","[4386, 6089, 8082, 9079, 1914, 9030]",5
7419,6737,"[8277, 8964, 5241]","[7419, 8277, 8964, 5241, 6737]",4
5934,7841,"[1317, 3869, 7578, 3217, 4830]","[5934, 1317, 3869, 7578, 3217, 4830, 7841]",6
4932,6639,"[5901, 7629, 9231, 3214, 5566]","[4932, 5901, 7629, 9231, 3214, 5566, 6639]",6
2653,1570,"[9260, 1393]","[2653, 9260, 1393, 1570]",3
9432,6035,"[643, 5793]","[9432, 643, 5793, 6035]",3
2953,7787,"[8540, 9117, 9452, 2269, 181]","[2953, 8540, 9117, 9452, 2269, 181, 7787]",6
7334,7850,"[7975, 1864, 7496, 3139]","[7334, 7975, 1864, 7496, 3139, 7850]",5
3836,6056,"[3865, 9852, 5534, 736]","[3836, 3865, 9852, 5534, 736, 6056]",5
7136,7151,"[10031, 652]","[7136, 10031, 652, 7151]",3
4050,2431,"[5354, 6258, 7804, 9815, 4342]","[4050, 5354, 6258, 7804, 9815, 4342, 2431]",6
6048,8038,"[9194, 4709]","[6048, 9194, 4709, 8038]",3
7823,9761,"[3179, 7155]","[7823, 3179, 7155, 9761]",3
9088,8781,"[10174, 5231, 7955, 5620, 7552]","[9088, 10174, 5231, 7955, 5620, 7552, 8781]",6
8392,7129,"[901, 3937, 5955, 9484]","[8392, 901, 3937, 5955, 9484, 7129]",5
2768,4879,"[9249, 4175, 5252, 7516, 8444]","[2768, 9249, 4175, 5252, 7516, 8444, 4879]",6
723,9572,"[3566, 5760, 3487, 106, 5728]","[723, 3566, 5760, 3487, 106, 5728, 9572]",6
5727,7173,"[7121, 7166]","[5727, 7121, 7166, 7173]",3
2103,8696,"[4725, 5226]","[2103, 4725, 5226, 8696]",3
4793,8488,"[5459, 4602, 5283, 10162]","[4793, 5459, 4602, 5283, 10162, 8488]",5
6233,7930,"[7499, 7816]","[6233, 7499, 7816, 7930]",3
6252,7445,"[6630, 3873]","[6252, 6630, 3873, 7445]",3
8606,7052,"[10185, 2347, 3731]","[8606, 10185, 2347, 3731, 7052]",4
2924,9085,"[5645, 2259, 6433]","[2924, 5645, 2259, 6433, 9085]",4
1952,9699,"[7104, 5748, 8297, 10012]","[1952, 7104, 5748, 8297, 10012, 9699]",5
6697,8446,"[8634, 5875, 9300]","[6697, 8634, 5875, 9300, 8446]",4
6090,1891,"[9603, 6594]","[6090, 9603, 6594, 1891]",3
4621,9630,"[3527, 710]","[4621, 3527, 710, 9630]",3
9940,9711,"[10149, 6104, 6801]","[9940, 10149, 6104, 6801, 9711]",4
601,3532,"[9171, 10016, 2907]","[601, 9171, 10016, 2907, 3532]",4
9227,2159,"[9826, 3632, 5099, 3820, 8819]","[9227, 9826, 3632, 5099, 3820, 8819, 2159]",6
4740,8709,"[9300, 8186, 2940]","[4740, 9300, 8186, 2940, 8709]",4
830,9749,"[8106, 9615, 9621]","[830, 8106, 9615, 9621, 9749]",4
2119,3632,"[9098, 10058]","[2119, 9098, 10058, 3632]",3
7166,10045,"[8789, 9929]","[7166, 8789, 9929, 10045]",3
3749,9071,"[5630, 6304, 8213, 8481, 8977]","[3749, 5630, 6304, 8213, 8481, 8977, 9071]",6
3313,9485,"[5689, 8023, 9349]","[3313, 5689, 8023, 9349, 9485]",4
7895,123,"[7167, 4664, 9342, 2142, 6473]","[7895, 7167, 4664, 9342, 2142, 6473, 123]",6
4778,1578,"[7799, 6678, 8889, 10157, 9527]","[4778, 7799, 6678, 8889, 10157, 9527, 1578]",6
4026,3413,"[461, 366]","[4026, 461, 366, 3413]",3
4611,9339,"[9122, 9988, 7700, 9357]","[4611, 9122, 9988, 7700, 9357, 9339]",5
1585,2379,"[4514, 4702]","[1585, 4514, 4702, 2379]",3
6825,7707,"[8360, 8923, 9347, 2180]","[6825, 8360, 8923, 9347, 2180, 7707]",5
3058,5823,"[9354, 862, 5728]","[3058, 9354, 862, 5728, 5823]",4
4464,9377,"[7248, 7538]","[4464, 7248, 7538, 9377]",3
3486,6706,"[5417, 3292, 1811]","[3486, 5417, 3292, 1811, 6706]",4
3138,7448,"[7087, 10193, 4215, 6376, 6344]","[3138, 7087, 10193, 4215, 6376, 6344, 7448]",6
4159,2874,"[4119, 967, 4960, 8236, 2462]","[4159, 4119, 967, 4960, 8236, 2462, 2874]",6
2180,10156,"[6818, 8195, 9649]","[2180, 6818, 8195, 9649, 10156]",4
1565,5622,"[6347, 4685]","[1565, 6347, 4685, 5622]",3
2837,4356,"[5430, 8812, 8271]","[2837, 5430, 8812, 8271, 4356]",4
1446,9611,"[2860, 8597, 8632, 9537]","[1446, 2860, 8597, 8632, 9537, 9611]",5
7201,9996,"[8540, 8987, 9758, 5440, 1262]","[7201, 8540, 8987, 9758, 5440, 1262, 9996]",6
6715,6574,"[4175, 7845]","[6715, 4175, 7845, 6574]",3
4789,10102,"[8481, 9333, 9592]","[4789, 8481, 9333, 9592, 10102]",4
3772,9691,"[5162, 7263]","[3772, 5162, 7263, 9691]",3
6162,4946,"[5033, 10085, 3327, 3250, 165]","[6162, 5033, 10085, 3327, 3250, 165, 4946]",6
3906,6056,"[4921, 2867, 6786, 9330, 6500]","[3906, 4921, 2867, 6786, 9330, 6500, 6056]",6
9009,9537,"[9560, 5231, 6446, 8896, 8960]","[9009, 9560, 5231, 6446, 8896, 8960, 9537]",6
4691,7957,"[8893, 9260]","[4691, 8893, 9260, 7957]",3
4395,6039,"[8196, 4397]","[4395, 8196, 4397, 6039]",3
5827,9112,"[4991, 2622, 7752]","[5827, 4991, 2622, 7752, 9112]",4
2221,4119,"[5752, 5903, 9597, 3324]","[2221, 5752, 5903, 9597, 3324, 4119]",5
1963,8894,"[8501, 9018, 5685]","[1963, 8501, 9018, 5685, 8894]",4
1000,765,"[9533, 1079]","[1000, 9533, 1079, 765]",3
3137,10137,"[8824, 3116, 6774, 7258]","[3137, 8824, 3116, 6774, 7258, 10137]",5
4107,117,"[7006, 10029]","[4107, 7006, 10029, 117]",3
1968,8074,"[6629, 6825, 7898, 10015]","[1968, 6629, 6825, 7898, 10015, 8074]",5
4636,4100,"[3736, 8647, 4930]","[4636, 3736, 8647, 4930, 4100]",4
6963,9878,"[7418, 9758]","[6963, 7418, 9758, 9878]",3
1327,2822,"[7241, 7969, 7085, 3095]","[1327, 7241, 7969, 7085, 3095, 2822]",5
7369,8366,"[421, 9590]","[7369, 421, 9590, 8366]",3
6915,10094,"[8309, 9534]","[6915, 8309, 9534, 10094]",3
3449,7979,"[6802, 2697]","[3449, 6802, 2697, 7979]",3
1457,9751,"[2101, 3340, 909]","[1457, 2101, 3340, 909, 9751]",4
1901,9792,"[6823, 8199]","[1901, 6823, 8199, 9792]",3
4652,7709,"[4937, 4967]","[4652, 4937, 4967, 7709]",3
3471,4267,"[3632, 644]","[3471, 3632, 644, 4267]",3
1568,6590,"[5077, 8462, 9598, 10110, 5241]","[1568, 5077, 8462, 9598, 10110, 5241, 6590]",6
277,9300,"[7364, 8281, 3741, 8296, 9249]","[277, 7364, 8281, 3741, 8296, 9249, 9300]",6
2422,3873,"[5519, 1219, 9892]","[2422, 5519, 1219, 9892, 3873]",4
5276,7465,"[4342, 7405, 8627]","[5276, 4342, 7405, 8627, 7465]",4
885,10102,"[3791, 4641, 8109, 8195, 9916]","[885, 3791, 4641, 8109, 8195, 9916, 10102]",6
5062,9902,"[5534, 6798, 7475]","[5062, 5534, 6798, 7475, 9902]",4
7246,5241,"[9619, 6449, 3099]","[7246, 9619, 6449, 3099, 5241]",4
2957,4830,"[2513, 8296, 9249, 10034, 966]","[2957, 2513, 8296, 9249, 10034, 966, 4830]",6
309,4186,"[1914, 3703, 5967, 4230, 4033]","[309, 1914, 3703, 5967, 4230, 4033, 4186]",6
5770,9037,"[7148, 7253, 8791]","[5770, 7148, 7253, 8791, 9037]",4
5875,9581,"[7844, 821, 8428]","[5875, 7844, 821, 8428, 9581]",4
4600,1330,"[7499, 491, 7385, 8480, 9531]","[4600, 7499, 491, 7385, 8480, 9531, 1330]",6
3501,9748,"[6487, 9071]","[3501, 6487, 9071, 9748]",3
5162,10156,"[5719, 8098, 8826, 9944, 10078]","[5162, 5719, 8098, 8826, 9944, 10078, 10156]",6
4864,2907,"[6555, 9500, 9533, 4896, 2297]","[4864, 6555, 9500, 9533, 4896, 2297, 2907]",6
10165,423,"[9377, 10032, 5241]","[10165, 9377, 10032, 5241, 423]",4
658,7838,"[10198, 279, 3258, 6993, 7770]","[658, 10198, 279, 3258, 6993, 7770, 7838]",6
1063,9934,"[6749, 8222, 9595]","[1063, 6749, 8222, 9595, 9934]",4
6660,559,"[7785, 1152]","[6660, 7785, 1152, 559]",3
8261,963,"[1957, 313]","[8261, 1957, 313, 963]",3
813,8660,"[5434, 7879, 5972, 3646]","[813, 5434, 7879, 5972, 3646, 8660]",5
2412,2638,"[8184, 1494, 4712]","[2412, 8184, 1494, 4712, 2638]",4
7411,8399,"[9464, 10023, 8056, 3096]","[7411, 9464, 10023, 8056, 3096, 8399]",5
6952,7143,"[4957, 9813, 4368]","[6952, 4957, 9813, 4368, 7143]",4
80,3632,"[7748, 6463, 1165]","[80, 7748, 6463, 1165, 3632]",4
6503,3632,"[9221, 9897]","[6503, 9221, 9897, 3632]",3
6934,106,"[8825, 9348, 9933]","[6934, 8825, 9348, 9933, 106]",4
3151,8149,"[4342, 8746, 9423]","[3151, 4342, 8746, 9423, 8149]",4
9879,4824,"[726, 6539]","[9879, 726, 6539, 4824]",3
3675,5886,"[6477, 8952, 2308, 8000, 2180]","[3675, 6477, 8952, 2308, 8000, 2180, 5886]",6
2421,7386,"[6482, 6904, 9415]","[2421, 6482, 6904, 9415, 7386]",4
10170,6789,"[9046, 4960, 1560, 3270]","[10170, 9046, 4960, 1560, 3270, 6789]",5
4285,3298,"[8860, 1202, 5434]","[4285, 8860, 1202, 5434, 3298]",4
3399,2402,"[10004, 2180]","[3399, 10004, 2180, 2402]",3
2135,9131,"[4758, 9753, 9850, 8429]","[2135, 4758, 9753, 9850, 8429, 9131]",5
3145,4771,"[8711, 7369, 8948, 9304, 442]","[3145, 8711, 7369, 8948, 9304, 442, 4771]",6
1981,7407,"[9229, 8365, 8851, 4902]","[1981, 9229, 8365, 8851, 4902, 7407]",5
5502,5067,"[7610, 876]","[5502, 7610, 876, 5067]",3
8726,8038,"[3019, 4278]","[8726, 3019, 4278, 8038]",3
1217,2893,"[7823, 8385, 9697, 7085]","[1217, 7823, 8385, 9697, 7085, 2893]",5
8097,9030,"[8309, 9592, 10081, 2180, 7511]","[8097, 8309, 9592, 10081, 2180, 7511, 9030]",6
9312,5576,"[9427, 9163]","[9312, 9427, 9163, 5576]",3
7311,10110,"[9600, 9878, 8217, 9615, 9850]","[7311, 9600, 9878, 8217, 9615, 9850, 10110]",6
4705,6883,"[8296, 9612, 9935, 3340]","[4705, 8296, 9612, 9935, 3340, 6883]",5
1365,8186,"[2180, 4361, 7074]","[1365, 2180, 4361, 7074, 8186]",4
2538,3937,"[2096, 6813, 4242, 8833, 394]","[2538, 2096, 6813, 4242, 8833, 394, 3937]",6
3506,9429,"[10000, 9890, 4201, 4340]","[3506, 10000, 9890, 4201, 4340, 9429]",5
2894,6761,"[5565, 5928]","[2894, 5565, 5928, 6761]",3
